date,district,T2M,T2M_MIN,T2M_MAX,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,grid_lat,grid_lon
1982-08-26,Matale,25.09,22.02,30.01,0.0,80.83,,7.468,80.623
1982-08-27,Matale,24.92,22.89,28.46,0.31,83.73,,7.468,80.623
1982-08-28,Matale,24.97,22.68,29.2,0.54,83.16,,7.468,80.623
1982-08-29,Matale,24.06,22.33,27.14,0.03,86.22,,7.468,80.623
1982-08-30,Matale,24.83,21.71,29.58,0.06,82.23,,7.468,80.623
1982-08-31,Matale,24.97,21.46,30.17,0.07,81.15,,7.468,80.623
1982-09-01,Matale,25.19,21.61,30.39,0.0,80.79,,7.468,80.623
1982-09-02,Matale,25.27,21.78,30.59,0.42,79.85,,7.468,80.623
1982-09-03,Matale,24.5,21.79,28.54,1.06,82.93,,7.468,80.623
1982-09-04,Matale,25.07,21.26,30.82,0.14,80.12,,7.468,80.623
1982-09-05,Matale,25.37,22.24,30.54,0.08,80.61,,7.468,80.623
1982-09-06,Matale,25.42,22.07,30.7,0.05,80.72,,7.468,80.623
1982-09-07,Matale,25.26,22.17,30.65,0.0,79.13,,7.468,80.623
1982-09-08,Matale,25.18,22.19,30.2,0.0,78.56,,7.468,80.623
1982-09-09,Matale,24.63,22.23,28.4,0.0,81.39,,7.468,80.623
1982-09-10,Matale,25.46,22.18,30.65,0.0,77.14,,7.468,80.623
1982-09-11,Matale,25.47,22.96,30.27,0.0,78.39,,7.468,80.623
1982-09-12,Matale,25.06,22.97,29.15,0.09,79.55,,7.468,80.623
1982-09-13,Matale,25.1,22.85,29.05,0.09,80.11,,7.468,80.623
1982-09-14,Matale,24.78,22.82,28.23,1.2,83.56,,7.468,80.623
1982-09-15,Matale,25.27,22.46,30.24,0.53,79.35,,7.468,80.623
1982-09-16,Matale,25.24,22.36,29.87,0.26,81.07,,7.468,80.623
1982-09-17,Matale,24.41,22.28,27.61,0.41,85.44,,7.468,80.623
1982-09-18,Matale,25.41,21.49,30.81,7.1,80.92,,7.468,80.623
1982-09-19,Matale,24.82,22.13,29.69,9.61,84.87,,7.468,80.623
1982-09-20,Matale,23.76,21.58,27.34,18.47,87.57,,7.468,80.623
1982-09-21,Matale,23.78,21.01,27.48,6.33,86.02,,7.468,80.623
1982-09-22,Matale,24.17,21.25,28.73,0.17,82.69,,7.468,80.623
1982-09-23,Matale,24.59,21.66,29.56,0.3,82.23,,7.468,80.623
1982-09-24,Matale,24.79,22.03,29.38,0.06,81.93,,7.468,80.623
1982-09-25,Matale,24.91,21.66,30.61,1.57,80.92,,7.468,80.623
1982-09-26,Matale,24.92,21.1,30.32,0.97,79.51,,7.468,80.623
1982-09-27,Matale,24.81,21.68,29.79,0.23,79.06,,7.468,80.623
1982-09-28,Matale,24.77,21.8,29.95,6.75,77.44,,7.468,80.623
1982-09-29,Matale,24.72,20.98,30.71,4.75,79.27,,7.468,80.623
1982-09-30,Matale,24.62,20.88,30.1,1.51,79.91,,7.468,80.623
1982-10-01,Matale,24.78,21.07,30.22,0.66,80.63,,7.468,80.623
1982-10-02,Matale,23.85,21.64,27.17,14.19,86.57,,7.468,80.623
1982-10-03,Matale,23.41,20.85,27.68,5.62,86.05,,7.468,80.623
1982-10-04,Matale,24.6,19.97,30.29,2.88,80.05,,7.468,80.623
1982-10-05,Matale,25.55,21.28,31.18,0.0,76.53,,7.468,80.623
1982-10-06,Matale,26.25,21.47,32.45,5.01,74.77,,7.468,80.623
1982-10-07,Matale,24.21,21.51,27.59,40.8,84.02,,7.468,80.623
1982-10-08,Matale,24.73,21.0,29.54,5.61,83.21,,7.468,80.623
1982-10-09,Matale,24.37,21.86,28.13,7.46,87.57,,7.468,80.623
1982-10-10,Matale,24.11,22.26,27.23,3.53,88.59,,7.468,80.623
1982-10-11,Matale,24.59,21.68,28.73,2.61,86.24,,7.468,80.623
1982-10-12,Matale,25.22,21.17,30.73,1.43,82.18,,7.468,80.623
1982-10-13,Matale,25.45,20.46,31.34,10.33,80.58,,7.468,80.623
1982-10-14,Matale,25.25,21.5,30.05,3.53,83.7,,7.468,80.623
1982-10-15,Matale,25.11,22.45,29.47,9.91,84.24,,7.468,80.623
1982-10-16,Matale,24.96,21.31,29.34,2.36,84.91,,7.468,80.623
1982-10-17,Matale,23.88,22.02,26.49,2.92,87.96,,7.468,80.623
1982-10-18,Matale,23.89,21.13,27.68,6.04,84.71,,7.468,80.623
1982-10-19,Matale,24.15,20.24,29.45,7.93,82.3,,7.468,80.623
1982-10-20,Matale,24.63,21.48,29.54,6.42,84.11,,7.468,80.623
1982-10-21,Matale,24.1,21.13,28.2,1.24,85.43,,7.468,80.623
1982-10-22,Matale,25.14,20.18,30.71,2.17,78.01,,7.468,80.623
1982-10-23,Matale,25.32,21.2,30.7,5.27,81.78,,7.468,80.623
1982-10-24,Matale,24.47,21.74,28.59,22.0,86.09,,7.468,80.623
1982-10-25,Matale,23.86,22.15,26.65,5.97,90.44,,7.468,80.623
1982-10-26,Matale,24.58,21.4,28.77,13.23,85.67,,7.468,80.623
1982-10-27,Matale,24.62,22.1,28.49,12.89,86.06,,7.468,80.623
1982-10-28,Matale,24.34,21.23,28.55,4.95,83.2,,7.468,80.623
1982-10-29,Matale,24.1,20.55,28.87,2.1,84.36,,7.468,80.623
1982-10-30,Matale,24.39,20.76,29.29,2.43,85.72,,7.468,80.623
1982-10-31,Matale,23.77,21.25,27.53,7.03,88.99,,7.468,80.623
1982-11-01,Matale,23.61,20.22,27.56,12.95,87.58,,7.468,80.623
1982-11-02,Matale,24.07,20.94,28.19,9.14,86.37,,7.468,80.623
1982-11-03,Matale,23.62,21.43,26.86,12.96,89.0,,7.468,80.623
1982-11-04,Matale,23.84,20.75,27.57,7.25,83.82,,7.468,80.623
1982-11-05,Matale,24.01,20.18,28.46,4.0,86.18,,7.468,80.623
1982-11-06,Matale,24.4,20.78,28.47,1.61,87.15,,7.468,80.623
1982-11-07,Matale,24.32,20.72,28.68,1.43,86.78,,7.468,80.623
1982-11-08,Matale,24.31,22.02,27.32,5.37,89.75,,7.468,80.623
1982-11-09,Matale,25.23,21.34,30.29,2.51,84.33,,7.468,80.623
1982-11-10,Matale,23.88,22.03,26.62,5.12,92.42,,7.468,80.623
1982-11-11,Matale,24.47,21.1,28.79,1.98,85.75,,7.468,80.623
1982-11-12,Matale,24.43,21.73,28.03,3.0,86.1,,7.468,80.623
1982-11-13,Matale,24.67,21.18,28.59,1.79,85.98,,7.468,80.623
1982-11-14,Matale,25.2,22.24,29.3,2.23,84.14,,7.468,80.623
1982-11-15,Matale,25.14,22.1,29.45,5.05,85.93,,7.468,80.623
1982-11-16,Matale,24.4,21.25,28.93,13.55,87.8,,7.468,80.623
1982-11-17,Matale,24.16,21.12,28.5,10.87,88.99,,7.468,80.623
1982-11-18,Matale,24.1,21.46,28.33,4.25,88.34,,7.468,80.623
1982-11-19,Matale,24.17,21.31,28.35,2.03,89.09,,7.468,80.623
1982-11-20,Matale,24.1,22.36,27.19,30.61,92.64,,7.468,80.623
1982-11-21,Matale,23.87,22.31,27.01,25.14,93.35,,7.468,80.623
1982-11-22,Matale,23.94,21.45,27.74,5.38,90.02,,7.468,80.623
1982-11-23,Matale,24.22,21.08,28.11,9.94,89.8,,7.468,80.623
1982-11-24,Matale,24.24,22.26,27.34,10.13,93.17,,7.468,80.623
1982-11-25,Matale,24.19,22.41,27.32,16.87,92.28,,7.468,80.623
1982-11-26,Matale,24.37,21.79,28.34,10.11,90.15,,7.468,80.623
1982-11-27,Matale,24.13,21.59,28.42,20.98,90.18,,7.468,80.623
1982-11-28,Matale,23.15,20.84,26.75,25.43,90.99,,7.468,80.623
1982-11-29,Matale,22.94,19.3,26.96,10.92,87.49,,7.468,80.623
1982-11-30,Matale,23.81,21.14,27.72,29.04,91.84,,7.468,80.623
1982-12-01,Matale,23.05,21.54,25.04,5.96,95.32,,7.468,80.623
1982-12-02,Matale,23.48,21.44,26.68,5.87,93.06,,7.468,80.623
1982-12-03,Matale,23.46,22.02,25.26,20.9,95.62,,7.468,80.623
1982-12-04,Matale,24.37,21.06,28.8,6.6,88.18,,7.468,80.623
1982-12-05,Matale,23.33,19.93,27.13,4.2,91.4,,7.468,80.623
1982-12-06,Matale,22.91,19.36,27.35,3.49,88.91,,7.468,80.623
1982-12-07,Matale,22.27,19.12,27.16,0.61,88.56,,7.468,80.623
1982-12-08,Matale,22.66,19.13,27.04,0.45,88.74,,7.468,80.623
1982-12-09,Matale,23.27,20.47,27.43,24.42,92.17,,7.468,80.623
1982-12-10,Matale,22.79,21.35,25.27,18.18,93.88,,7.468,80.623
1982-12-11,Matale,22.71,21.19,24.5,28.45,96.08,,7.468,80.623
1982-12-12,Matale,23.85,21.63,27.35,20.88,92.68,,7.468,80.623
1982-12-13,Matale,23.86,21.87,26.75,13.36,94.09,,7.468,80.623
1982-12-14,Matale,22.94,19.88,26.02,0.12,92.59,,7.468,80.623
1982-12-15,Matale,22.29,18.62,27.12,0.0,90.24,,7.468,80.623
1982-12-16,Matale,22.75,20.32,25.13,0.42,94.35,,7.468,80.623
1982-12-17,Matale,22.98,21.6,25.36,5.01,92.92,,7.468,80.623
1982-12-18,Matale,22.76,20.2,26.22,15.6,93.32,,7.468,80.623
1982-12-19,Matale,22.68,21.36,25.25,42.54,94.03,,7.468,80.623
1982-12-20,Matale,22.11,21.06,23.7,4.26,94.11,,7.468,80.623
1982-12-21,Matale,23.46,20.74,27.68,0.7,90.71,,7.468,80.623
1982-12-22,Matale,23.32,21.21,27.04,7.04,92.44,,7.468,80.623
1982-12-23,Matale,22.8,20.66,26.25,2.71,92.34,,7.468,80.623
1982-12-24,Matale,22.25,20.15,25.38,0.15,92.54,,7.468,80.623
1982-12-25,Matale,23.25,19.99,27.34,0.03,91.14,,7.468,80.623
1982-12-26,Matale,23.65,22.22,26.1,1.51,94.33,,7.468,80.623
1982-12-27,Matale,22.87,21.57,25.06,3.62,93.94,,7.468,80.623
1982-12-28,Matale,22.6,21.18,24.95,2.16,92.77,,7.468,80.623
1982-12-29,Matale,23.23,20.65,26.81,0.18,91.5,,7.468,80.623
1982-12-30,Matale,23.62,21.39,27.55,0.23,91.36,,7.468,80.623
1982-12-31,Matale,22.94,19.95,27.27,0.88,90.86,,7.468,80.623
1983-01-01,Matale,21.88,18.45,26.7,0.02,89.34,,7.468,80.623
1983-01-02,Matale,20.66,16.59,25.8,0.0,88.08,,7.468,80.623
1983-01-03,Matale,19.95,15.43,25.74,0.0,87.1,,7.468,80.623
1983-01-04,Matale,19.82,15.0,25.57,0.0,86.77,,7.468,80.623
1983-01-05,Matale,20.0,15.64,25.53,0.0,87.08,,7.468,80.623
1983-01-06,Matale,20.71,16.1,26.19,0.0,88.95,,7.468,80.623
1983-01-07,Matale,21.6,16.55,27.12,0.0,89.78,,7.468,80.623
1983-01-08,Matale,22.49,19.02,27.76,0.0,89.38,,7.468,80.623
1983-01-09,Matale,21.58,17.69,27.05,0.0,88.19,,7.468,80.623
1983-01-10,Matale,21.59,17.33,26.72,0.0,90.04,,7.468,80.623
1983-01-11,Matale,22.58,19.37,27.16,0.0,89.97,,7.468,80.623
1983-01-12,Matale,23.42,20.35,27.61,0.7,90.2,,7.468,80.623
1983-01-13,Matale,23.3,21.03,27.34,2.22,90.65,,7.468,80.623
1983-01-14,Matale,23.26,20.89,27.05,2.07,90.54,,7.468,80.623
1983-01-15,Matale,23.65,21.55,27.74,1.72,90.96,,7.468,80.623
1983-01-16,Matale,23.53,21.72,27.01,2.54,91.97,,7.468,80.623
1983-01-17,Matale,23.82,21.63,27.71,0.5,89.5,,7.468,80.623
1983-01-18,Matale,23.21,20.96,27.13,0.2,89.16,,7.468,80.623
1983-01-19,Matale,23.76,20.7,28.44,0.7,90.07,,7.468,80.623
1983-01-20,Matale,23.58,21.26,27.29,0.42,90.98,,7.468,80.623
1983-01-21,Matale,23.3,20.21,27.73,0.04,88.75,,7.468,80.623
1983-01-22,Matale,22.45,19.1,27.16,0.0,88.08,,7.468,80.623
1983-01-23,Matale,22.52,19.11,26.88,0.9,90.24,,7.468,80.623
1983-01-24,Matale,23.74,20.7,28.0,1.74,89.89,,7.468,80.623
1983-01-25,Matale,24.31,21.02,28.76,0.65,88.64,,7.468,80.623
1983-01-26,Matale,24.18,21.19,28.73,0.56,88.88,,7.468,80.623
1983-01-27,Matale,24.02,21.1,28.37,0.24,88.85,,7.468,80.623
1983-01-28,Matale,23.66,20.91,28.06,1.44,89.5,,7.468,80.623
1983-01-29,Matale,23.24,19.28,28.3,0.32,88.25,,7.468,80.623
1983-01-30,Matale,22.04,17.55,27.59,0.0,88.06,,7.468,80.623
1983-01-31,Matale,23.7,17.76,29.64,0.0,85.89,,7.468,80.623
1983-02-01,Matale,25.06,20.92,29.52,0.0,87.24,,7.468,80.623
1983-02-02,Matale,25.1,20.6,30.67,0.0,82.52,,7.468,80.623
1983-02-03,Matale,23.63,18.79,29.66,0.0,80.01,,7.468,80.623
1983-02-04,Matale,23.35,17.13,29.87,0.0,75.14,,7.468,80.623
1983-02-05,Matale,23.5,19.2,29.45,0.0,77.14,,7.468,80.623
1983-02-06,Matale,23.18,17.03,29.77,0.0,79.61,,7.468,80.623
1983-02-07,Matale,23.05,17.3,29.94,0.0,82.37,,7.468,80.623
1983-02-08,Matale,22.39,17.07,29.08,0.0,83.57,,7.468,80.623
1983-02-09,Matale,21.99,15.91,28.8,0.0,81.9,,7.468,80.623
1983-02-10,Matale,22.64,17.99,28.8,0.0,83.89,,7.468,80.623
1983-02-11,Matale,22.36,18.28,28.06,0.0,83.89,,7.468,80.623
1983-02-12,Matale,21.74,17.32,27.78,0.0,83.22,,7.468,80.623
1983-02-13,Matale,22.03,16.18,28.88,0.0,80.89,,7.468,80.623
1983-02-14,Matale,22.77,17.14,29.19,0.0,82.36,,7.468,80.623
1983-02-15,Matale,23.48,18.46,29.58,0.0,82.13,,7.468,80.623
1983-02-16,Matale,23.19,18.52,29.31,0.0,80.92,,7.468,80.623
1983-02-17,Matale,23.88,17.9,31.09,0.0,67.11,,7.468,80.623
1983-02-18,Matale,23.87,17.65,31.39,0.0,76.75,,7.468,80.623
1983-02-19,Matale,24.11,17.21,31.34,0.0,74.93,,7.468,80.623
1983-02-20,Matale,25.19,19.1,32.46,0.0,71.81,,7.468,80.623
1983-02-21,Matale,25.78,19.38,32.93,0.0,70.01,,7.468,80.623
1983-02-22,Matale,25.7,19.62,33.29,0.0,66.98,,7.468,80.623
1983-02-23,Matale,25.11,18.05,33.43,0.0,66.17,,7.468,80.623
1983-02-24,Matale,23.94,17.07,32.71,0.0,69.69,,7.468,80.623
1983-02-25,Matale,24.4,16.78,33.09,0.0,61.42,,7.468,80.623
1983-02-26,Matale,24.86,17.09,33.77,0.21,67.2,,7.468,80.623
1983-02-27,Matale,25.69,18.11,34.43,0.0,65.01,,7.468,80.623
1983-02-28,Matale,26.14,18.42,34.75,0.0,63.93,,7.468,80.623
1983-03-01,Matale,26.53,18.84,35.28,0.0,61.49,,7.468,80.623
1983-03-02,Matale,26.09,19.67,34.38,0.71,69.17,,7.468,80.623
1983-03-03,Matale,26.15,19.15,35.08,0.66,67.31,,7.468,80.623
1983-03-04,Matale,25.81,18.62,34.98,0.74,65.99,,7.468,80.623
1983-03-05,Matale,26.0,17.78,35.18,0.0,63.26,,7.468,80.623
1983-03-06,Matale,26.38,19.17,35.14,0.0,64.29,,7.468,80.623
1983-03-07,Matale,25.98,17.64,35.87,0.0,60.98,,7.468,80.623
1983-03-08,Matale,25.24,17.46,35.04,0.0,65.69,,7.468,80.623
1983-03-09,Matale,25.36,17.45,35.01,0.0,65.72,,7.468,80.623
1983-03-10,Matale,25.33,18.15,34.77,0.0,67.84,,7.468,80.623
1983-03-11,Matale,25.7,18.0,35.12,0.0,66.37,,7.468,80.623
1983-03-12,Matale,26.08,18.66,35.98,0.0,64.95,,7.468,80.623
1983-03-13,Matale,26.75,19.0,36.1,0.0,61.12,,7.468,80.623
1983-03-14,Matale,27.61,19.32,37.18,0.0,58.95,,7.468,80.623
1983-03-15,Matale,26.7,20.86,34.21,0.0,65.14,,7.468,80.623
1983-03-16,Matale,28.15,20.47,37.49,0.0,62.04,,7.468,80.623
1983-03-17,Matale,28.64,21.36,38.34,0.0,60.78,,7.468,80.623
1983-03-18,Matale,28.38,21.39,38.2,0.0,59.31,,7.468,80.623
1983-03-19,Matale,27.67,20.66,35.6,0.0,62.26,,7.468,80.623
1983-03-20,Matale,28.34,21.4,36.57,0.0,63.53,,7.468,80.623
1983-03-21,Matale,28.36,22.0,37.19,0.0,59.33,,7.468,80.623
1983-03-22,Matale,27.84,19.1,36.98,0.0,56.67,,7.468,80.623
1983-03-23,Matale,29.28,21.23,38.71,0.0,56.4,,7.468,80.623
1983-03-24,Matale,29.01,21.96,38.33,0.0,56.0,,7.468,80.623
1983-03-25,Matale,27.77,19.32,37.7,0.0,54.47,,7.468,80.623
1983-03-26,Matale,27.71,19.29,37.59,0.0,55.07,,7.468,80.623
1983-03-27,Matale,28.37,21.02,37.65,0.0,54.51,,7.468,80.623
1983-03-28,Matale,28.99,21.11,37.74,0.0,58.64,,7.468,80.623
1983-03-29,Matale,29.2,22.53,37.45,1.17,60.49,,7.468,80.623
1983-03-30,Matale,29.36,22.9,37.39,1.55,61.09,,7.468,80.623
1983-03-31,Matale,29.48,23.2,38.3,0.0,55.88,,7.468,80.623
1983-04-01,Matale,28.81,21.92,37.26,0.0,53.88,,7.468,80.623
1983-04-02,Matale,29.05,21.67,36.98,0.0,57.68,,7.468,80.623
1983-04-03,Matale,30.2,23.97,37.75,0.0,58.63,,7.468,80.623
1983-04-04,Matale,30.61,24.6,38.46,0.0,53.0,,7.468,80.623
1983-04-05,Matale,30.38,23.99,38.64,0.19,53.24,,7.468,80.623
1983-04-06,Matale,29.01,23.75,35.79,2.07,61.75,,7.468,80.623
1983-04-07,Matale,30.2,23.23,38.51,0.0,58.4,,7.468,80.623
1983-04-08,Matale,30.64,23.89,38.87,0.0,56.82,,7.468,80.623
1983-04-09,Matale,30.67,24.32,38.32,0.0,58.06,,7.468,80.623
1983-04-10,Matale,31.44,24.66,39.77,0.0,54.46,,7.468,80.623
1983-04-11,Matale,31.43,24.48,40.51,0.0,49.36,,7.468,80.623
1983-04-12,Matale,31.13,23.27,41.03,0.0,42.04,,7.468,80.623
1983-04-13,Matale,30.78,22.2,40.54,0.25,44.6,,7.468,80.623
1983-04-14,Matale,31.18,22.85,40.62,0.29,51.54,,7.468,80.623
1983-04-15,Matale,31.2,24.49,39.9,0.66,54.85,,7.468,80.623
1983-04-16,Matale,31.5,24.62,40.55,0.0,51.38,,7.468,80.623
1983-04-17,Matale,30.49,25.18,37.97,0.25,56.07,,7.468,80.623
1983-04-18,Matale,31.21,24.42,39.72,0.06,50.89,,7.468,80.623
1983-04-19,Matale,30.47,25.21,38.14,0.0,51.5,,7.468,80.623
1983-04-20,Matale,30.97,24.51,39.46,0.0,48.73,,7.468,80.623
1983-04-21,Matale,30.88,24.33,38.98,0.0,49.13,,7.468,80.623
1983-04-22,Matale,30.83,24.51,38.63,0.0,53.25,,7.468,80.623
1983-04-23,Matale,30.71,25.4,38.13,0.0,55.73,,7.468,80.623
1983-04-24,Matale,30.98,24.71,38.7,0.0,55.42,,7.468,80.623
1983-04-25,Matale,30.9,24.99,38.56,0.0,53.31,,7.468,80.623
1983-04-26,Matale,31.19,23.86,39.99,0.26,48.68,,7.468,80.623
1983-04-27,Matale,29.78,24.81,36.43,1.67,55.77,,7.468,80.623
1983-04-28,Matale,28.27,23.74,33.99,17.21,66.87,,7.468,80.623
